,@timestamp,player_ID,player_role,motion_x,motion_y,motion_z,x,y,z,pitch,yaw,Room_in,num_victims,victim_0_id,victim_1_id,victim_2_id,victim_0_color,victim_1_color,victim_2_color,victim_0_dist,victim_1_dist,victim_2_dist,victim_0_loc,victim_1_loc,victim_2_loc,victim_0_in_FOV,victim_1_in_FOV,victim_2_in_FOV,victim_0_in_triage_pos,victim_1_in_triage_pos,victim_2_in_triage_pos,victim_in_crosshair_id,victim_in_cross_hair_color,event_triage_victim_id,triage_in_progress,triage_result
202,2020-06-10T19:08:27.598Z,Player173,Triager,0,0,0,67,29,23,35.7,-184.49968,RJ,1,5,None,None,Gold,None,None,1,0,0,"(67.0, 29.0, 22.0)","(0, 0, 0)","(0, 0, 0)",True,False,False,True,False,False,5,Gold,5,True,SUCCESSFUL
203,2020-06-10T19:08:28.011Z,Player173,Triager,0,0,0,67,29,23,35.7,-184.49968,RJ,1,5,None,None,Gold,None,None,1,0,0,"(67.0, 29.0, 22.0)","(0, 0, 0)","(0, 0, 0)",True,False,False,True,False,False,5,Gold,5,True,SUCCESSFUL
204,2020-06-10T19:08:28.520Z,Player173,Triager,0,0,0,67,29,23,35.7,-184.49968,RJ,1,5,None,None,Gold,None,None,1,0,0,"(67.0, 29.0, 22.0)","(0, 0, 0)","(0, 0, 0)",True,False,False,True,False,False,5,Gold,5,True,SUCCESSFUL
205,2020-06-10T19:08:29.029Z,Player173,Triager,0,0,0,67,29,23,35.7,-184.49968,RJ,1,5,None,None,Gold,None,None,1,0,0,"(67.0, 29.0, 22.0)","(0, 0, 0)","(0, 0, 0)",True,False,False,True,False,False,5,Gold,5,True,SUCCESSFUL
206,2020-06-10T19:08:29.538Z,Player173,Triager,0,0,0,67,29,23,35.7,-184.49968,RJ,1,5,None,None,Gold,None,None,1,0,0,"(67.0, 29.0, 22.0)","(0, 0, 0)","(0, 0, 0)",True,False,False,True,False,False,5,Gold,5,True,SUCCESSFUL
207,2020-06-10T19:08:30.049Z,Player173,Triager,0,0,0,67,29,23,35.7,-184.49968,RJ,1,5,None,None,Gold,None,None,1,0,0,"(67.0, 29.0, 22.0)","(0, 0, 0)","(0, 0, 0)",True,False,False,True,False,False,5,Gold,5,True,SUCCESSFUL
208,2020-06-10T19:08:30.558Z,Player173,Triager,0,0,0,67,29,23,35.55,-187.94966,RJ,1,5,None,None,Gold,None,None,1,0,0,"(67.0, 29.0, 22.0)","(0, 0, 0)","(0, 0, 0)",True,False,False,True,False,False,5,Gold,5,True,SUCCESSFUL
209,2020-06-10T19:08:31.068Z,Player173,Triager,0,0,0,67,29,23,35.55,-191.8496,RJ,1,5,None,None,Gold,None,None,1,0,0,"(67.0, 29.0, 22.0)","(0, 0, 0)","(0, 0, 0)",True,False,False,True,False,False,5,Gold,5,True,SUCCESSFUL
210,2020-06-10T19:08:31.577Z,Player173,Triager,0,0,0,67,29,23,42.15,-181.64963,RJ,1,5,None,None,Gold,None,None,1,0,0,"(67.0, 29.0, 22.0)","(0, 0, 0)","(0, 0, 0)",True,False,False,True,False,False,5,Gold,5,True,SUCCESSFUL
211,2020-06-10T19:08:32.086Z,Player173,Triager,0,0,0,67,29,23,30.900003,-186.29964,RJ,1,5,None,None,Gold,None,None,1,0,0,"(67.0, 29.0, 22.0)","(0, 0, 0)","(0, 0, 0)",True,False,False,True,False,False,5,Gold,5,True,SUCCESSFUL
212,2020-06-10T19:08:32.598Z,Player173,Triager,0,0,0,67,29,23,39.300007,-184.79962,RJ,1,5,None,None,Gold,None,None,1,0,0,"(67.0, 29.0, 22.0)","(0, 0, 0)","(0, 0, 0)",True,False,False,True,False,False,5,Gold,5,True,SUCCESSFUL
213,2020-06-10T19:08:33.010Z,Player173,Triager,0,0,0,67,29,23,38.850002,-181.34962,RJ,1,5,None,None,Gold,None,None,1,0,0,"(67.0, 29.0, 22.0)","(0, 0, 0)","(0, 0, 0)",True,False,False,True,False,False,5,Gold,5,True,SUCCESSFUL
214,2020-06-10T19:08:33.518Z,Player173,Triager,0,0,0,67,29,23,38.850002,-181.34962,RJ,1,5,None,None,Gold,None,None,1,0,0,"(67.0, 29.0, 22.0)","(0, 0, 0)","(0, 0, 0)",True,False,False,True,False,False,5,Gold,5,True,SUCCESSFUL
215,2020-06-10T19:08:34.026Z,Player173,Triager,0,0,0,67,29,23,38.850002,-181.34962,RJ,1,5,None,None,Gold,None,None,1,0,0,"(67.0, 29.0, 22.0)","(0, 0, 0)","(0, 0, 0)",True,False,False,True,False,False,5,Gold,5,True,SUCCESSFUL
216,2020-06-10T19:08:34.535Z,Player173,Triager,0,0,0,67,29,23,38.850002,-181.34962,RJ,1,5,None,None,Gold,None,None,1,0,0,"(67.0, 29.0, 22.0)","(0, 0, 0)","(0, 0, 0)",True,False,False,True,False,False,5,Gold,5,True,SUCCESSFUL
217,2020-06-10T19:08:35.044Z,Player173,Triager,0,0,0,67,29,23,38.850002,-181.34962,RJ,1,5,None,None,Gold,None,None,1,0,0,"(67.0, 29.0, 22.0)","(0, 0, 0)","(0, 0, 0)",True,False,False,True,False,False,5,Gold,5,True,SUCCESSFUL
218,2020-06-10T19:08:35.553Z,Player173,Triager,0,0,0,67,29,23,38.850002,-181.34962,RJ,1,5,None,None,Gold,None,None,1,0,0,"(67.0, 29.0, 22.0)","(0, 0, 0)","(0, 0, 0)",True,False,False,True,False,False,5,Gold,5,True,SUCCESSFUL
219,2020-06-10T19:08:36.063Z,Player173,Triager,0,0,0,67,29,23,38.850002,-181.34962,RJ,1,5,None,None,Gold,None,None,1,0,0,"(67.0, 29.0, 22.0)","(0, 0, 0)","(0, 0, 0)",True,False,False,True,False,False,5,Gold,5,True,SUCCESSFUL
220,2020-06-10T19:08:36.571Z,Player173,Triager,0,0,0,67,29,23,38.850002,-181.34962,RJ,1,5,None,None,Gold,None,None,1,0,0,"(67.0, 29.0, 22.0)","(0, 0, 0)","(0, 0, 0)",True,False,False,True,False,False,5,Gold,5,True,SUCCESSFUL
221,2020-06-10T19:08:37.079Z,Player173,Triager,0,0,0,67,29,23,38.850002,-181.34962,RJ,1,5,None,None,Gold,None,None,1,0,0,"(67.0, 29.0, 22.0)","(0, 0, 0)","(0, 0, 0)",True,False,False,True,False,False,5,Gold,5,True,SUCCESSFUL
222,2020-06-10T19:08:37.591Z,Player173,Triager,0,0,0,67,29,23,38.850002,-181.34962,RJ,1,5,None,None,Gold,None,None,1,0,0,"(67.0, 29.0, 22.0)","(0, 0, 0)","(0, 0, 0)",True,False,False,True,False,False,5,Gold,None,False,None
223,2020-06-10T19:08:38.100Z,Player173,Triager,0,0,0,67,29,23,3.4500022,-40.34955,RJ,1,5,None,None,Gold,None,None,1,0,0,"(67.0, 29.0, 22.0)","(0, 0, 0)","(0, 0, 0)",True,False,False,True,False,False,5,Gold,None,False,None
224,2020-06-10T19:08:38.509Z,Player173,Triager,0.000507363525685,0,0.377387454860752,67,29,24,8.550002,-0.14959717,RJ,1,5,None,None,Gold,None,None,2,0,0,"(67.0, 29.0, 22.0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
225,2020-06-10T19:08:39.017Z,Player173,Triager,-0.148525123187937,0,0.398149346836163,67,29,26,15.000002,-326.69962,RJ,1,5,None,None,Gold,None,None,4,0,0,"(67.0, 29.0, 22.0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
226,2020-06-10T19:08:39.526Z,Player173,Triager,-0.425532345318516,0,-0.034425722904644,65,29,26,20.400002,-264.74966,XHL1,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
227,2020-06-10T19:08:40.035Z,Player173,Triager,-0.391707760676127,0,-0.174622649365091,63,29,26,7.7999983,-184.79965,XHL1,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
228,2020-06-10T19:08:40.545Z,Player173,Triager,-0.108623951288791,0,-0.39639188855179,62,29,24,6.299998,-157.34967,XHL1,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
229,2020-06-10T19:08:41.055Z,Player173,Triager,0.290584580094219,0,-0.786164867416602,63,29,22,7.1999974,-159.74966,XHL1,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
230,2020-06-10T19:08:41.564Z,Player173,Triager,0.375234166034261,0,-0.413719393333849,64,29,19,10.649996,-134.09966,XHL2,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
231,2020-06-10T19:08:42.073Z,Player173,Triager,0.326803779528745,0,-0.082450447663916,66,29,18,20.399994,-86.09964,201,2,6,7,None,Green,Green,None,3.60555127546399,6,0,"(69.0, 29.0, 20.0)","(72.0, 29.0, 18.0)","(0, 0, 0)",True,True,False,True,False,False,6,Green,None,False,None
232,2020-06-10T19:08:42.588Z,Player173,Triager,0.445590404935956,0.5,-0.025564085020136,68,29,18,15.449997,-113.54965,201,2,6,7,None,Green,Green,None,2.23606797749979,4,0,"(69.0, 29.0, 20.0)","(72.0, 29.0, 18.0)","(0, 0, 0)",False,True,False,False,True,False,7,Green,None,False,None
233,2020-06-10T19:08:43.002Z,Player173,Triager,0.417121933838189,0,-0.153422756328183,69,29,18,16.799997,-122.24965,201,2,6,7,None,Green,Green,None,2,3,0,"(69.0, 29.0, 20.0)","(72.0, 29.0, 18.0)","(0, 0, 0)",False,True,False,False,True,False,7,Green,None,False,None
234,2020-06-10T19:08:43.516Z,Player173,Triager,0.028360298012103,0,-0.013136363838612,70,29,18,20.099993,-204.59966,201,2,6,7,None,Green,Green,None,2.23606797749979,2,0,"(69.0, 29.0, 20.0)","(72.0, 29.0, 18.0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
235,2020-06-10T19:08:44.026Z,Player173,Triager,0,0,-0.139841986427285,70,29,17,20.099993,-205.04964,201,2,6,7,None,Green,Green,None,3.16227766016838,2.23606797749979,0,"(69.0, 29.0, 20.0)","(72.0, 29.0, 18.0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
236,2020-06-10T19:08:44.535Z,Player173,Triager,0,0,0.363165833479542,70,29,18,25.349993,-248.09966,201,2,6,7,None,Green,Green,None,2.23606797749979,2,0,"(69.0, 29.0, 20.0)","(72.0, 29.0, 18.0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
237,2020-06-10T19:08:45.044Z,Player173,Triager,-0.174748252083191,0,-0.184515672393076,69,29,19,23.549997,-242.8497,201,2,6,7,None,Green,Green,None,1,3.16227766016838,0,"(69.0, 29.0, 20.0)","(72.0, 29.0, 18.0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
238,2020-06-10T19:08:45.554Z,Player173,Triager,0,0,0,69,29,18,15.5999975,-324.4497,201,2,6,7,None,Green,Green,None,2,3,0,"(69.0, 29.0, 20.0)","(72.0, 29.0, 18.0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
239,2020-06-10T19:08:46.062Z,Player173,Triager,0,0,0,69,29,18,14.399999,-332.09973,201,2,6,7,None,Green,Green,None,2,3,0,"(69.0, 29.0, 20.0)","(72.0, 29.0, 18.0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
240,2020-06-10T19:08:46.570Z,Player173,Triager,0,0,0,69,29,18,14.249999,-332.09973,201,2,6,7,None,Green,Green,None,2,3,0,"(69.0, 29.0, 20.0)","(72.0, 29.0, 18.0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
241,2020-06-10T19:08:47.078Z,Player173,Triager,0,0,0,69,29,18,9.299999,-46.499725,201,2,6,7,None,Green,Green,None,2,3,0,"(69.0, 29.0, 20.0)","(72.0, 29.0, 18.0)","(0, 0, 0)",True,True,False,True,True,False,6,Green,None,False,None
242,2020-06-10T19:08:47.587Z,Player173,Triager,0.393657162060663,0,-0.013572583906353,69,29,18,30.899994,-95.0997,201,2,6,7,None,Green,Green,None,2,3,0,"(69.0, 29.0, 20.0)","(72.0, 29.0, 18.0)","(0, 0, 0)",False,True,False,False,True,False,7,Green,None,False,None
243,2020-06-10T19:08:48.096Z,Player173,Triager,0.327666511786902,0,-0.238085486804692,71,29,18,17.549992,-144.4497,201,2,6,7,None,Green,Green,None,2.82842712474619,1,0,"(69.0, 29.0, 20.0)","(72.0, 29.0, 18.0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
244,2020-06-10T19:08:48.503Z,Player173,Triager,-0.401469116398857,0,-0.049358220037078,70,29,17,12.299992,-176.84967,201,2,6,7,None,Green,Green,None,3.16227766016838,2.23606797749979,0,"(69.0, 29.0, 20.0)","(72.0, 29.0, 18.0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
245,2020-06-10T19:08:49.011Z,Player173,Triager,0,0,-0.165892061506753,70,29,17,7.499992,-252.14972,201,2,6,7,None,Green,Green,None,3.16227766016838,2.23606797749979,0,"(69.0, 29.0, 20.0)","(72.0, 29.0, 18.0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
246,2020-06-10T19:08:49.521Z,Player173,Triager,-0.097565978765488,0,0.185282881546698,70,29,18,10.949992,-275.39966,201,2,6,7,None,Green,Green,None,2.23606797749979,2,0,"(69.0, 29.0, 20.0)","(72.0, 29.0, 18.0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
247,2020-06-10T19:08:50.029Z,Player173,Triager,-0.428605259450706,0,0.009729873389006,68,29,18,13.499992,-272.84967,201,2,6,7,None,Green,Green,None,2.23606797749979,4,0,"(69.0, 29.0, 20.0)","(72.0, 29.0, 18.0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
248,2020-06-10T19:08:50.538Z,Player173,Triager,-0.551473407705998,0,0.070390564695259,65,29,18,11.249994,-280.04968,XHL2,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
249,2020-06-10T19:08:51.046Z,Player173,Triager,-0.294748791196525,0,0.43093686456271,63,29,19,11.099995,-6.149597,XHL2,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
250,2020-06-10T19:08:51.555Z,Player173,Triager,0.014566122974429,0,0.56069627109818,63,29,22,12.449994,-1.4996338,XHL1,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
251,2020-06-10T19:08:52.064Z,Player173,Triager,0.276055966663989,0,-0.107903426832735,64,29,24,7.4999933,-160.04962,XHL1,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
252,2020-06-10T19:08:52.572Z,Player173,Triager,0.061715348601865,0,-0.555158244215022,64,29,22,5.849993,-176.9997,XHL1,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
253,2020-06-10T19:08:53.080Z,Player173,Triager,0.029495305659111,0,-0.560449408413575,64,29,19,5.849993,-176.9997,XHL2,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
254,2020-06-10T19:08:53.589Z,Player173,Triager,0.029419438635159,0,-0.56046186726968,65,29,16,5.849993,-176.9997,XHL2,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
255,2020-06-10T19:08:54.097Z,Player173,Triager,0.076745935558392,0,-0.554107726874434,65,29,13,6.2999935,-164.09967,XHL2,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
256,2020-06-10T19:08:54.504Z,Player173,Triager,0.464410787265479,0,-0.293781154875205,66,29,11,9.899993,-110.24988,LH1,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
257,2020-06-10T19:08:55.013Z,Player173,Triager,0.559958514229493,0,0.031773202584333,69,29,11,11.249992,-86.099915,LH1,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
258,2020-06-10T19:08:55.523Z,Player173,Triager,0.555378755349011,0,0.076536859206726,72,29,11,10.799993,-78.59985,LH1,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
259,2020-06-10T19:08:56.031Z,Player173,Triager,0.852338872553446,0,-0.02865239696115,75,29,11,13.199989,-41.549927,LH2,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
260,2020-06-10T19:08:56.545Z,Player173,Triager,-0.385641869225765,0,-0.072029614895229,75,29,12,16.049994,-351.29987,LH2,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
261,2020-06-10T19:08:57.054Z,Player173,Triager,0.074251454533624,0,-0.063253507018089,75,29,12,14.249993,-40.19989,LH2,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
262,2020-06-10T19:08:57.569Z,Player173,Triager,0.506556903687851,0,0.10324784567473,76,29,11,7.3499923,-74.69989,LH2,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
263,2020-06-10T19:08:58.076Z,Player173,Triager,0.538639096685074,0,0.157245569495956,79,29,12,7.049992,-73.64984,LH2,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
264,2020-06-10T19:08:58.588Z,Player173,Triager,0.068835486431453,0,-0.021011134517181,81,29,12,10.649993,-22.799805,LH3,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
265,2020-06-10T19:08:59.097Z,Player173,Triager,-0.044348826589157,0,0.307642165945566,81,29,12,9.149993,-4.949829,LH3,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
266,2020-06-10T19:08:59.504Z,Player173,Triager,0.121218305091588,0,0.251430088058129,81,29,13,9.149993,-4.949829,205,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
267,2020-06-10T19:09:00.014Z,Player173,Triager,0.131365206505507,0,0.382329556104793,81,29,15,9.899991,-32.999817,205,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
268,2020-06-10T19:09:00.524Z,Player173,Triager,0.014569749564089,0,0.027790158557792,82,29,15,12.149992,-49.349792,205,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
269,2020-06-10T19:09:01.032Z,Player173,Triager,0,0,0,82,29,15,12.149992,-49.349792,205,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
270,2020-06-10T19:09:01.541Z,Player173,Triager,0,0,0,82,29,15,12.449991,-54.299805,205,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
271,2020-06-10T19:09:02.050Z,Player173,Triager,-0.260148671058687,0,0.342229662479866,81,29,16,14.399992,-56.549866,205,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
272,2020-06-10T19:09:02.558Z,Player173,Triager,0.41263090639768,0,0.077549297562428,82,29,17,15.299992,-74.69989,205,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
273,2020-06-10T19:09:03.069Z,Player173,Triager,-0.02705182855334,0,0.423624719827586,83,29,18,19.64999,-305.24994,205,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
274,2020-06-10T19:09:03.577Z,Player173,Triager,-0.088316294958531,0,-0.452826105803041,83,29,19,17.099989,-262.34985,205,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
275,2020-06-10T19:09:04.086Z,Player173,Triager,-0.11168432724935,0,0,82,29,19,13.49999,-255.89978,205,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
276,2020-06-10T19:09:04.594Z,Player173,Triager,0.44812244941113,0,-0.335530028731114,83,29,18,10.949991,-225.14984,205,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
277,2020-06-10T19:09:05.002Z,Player173,Triager,-0.199928754240773,0,-0.264372086773704,83,29,17,11.249991,-226.19989,205,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
278,2020-06-10T19:09:05.510Z,Player173,Triager,-0.044685278676752,0,-0.657371787656558,82,29,16,10.349991,-182.99988,205,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
279,2020-06-10T19:09:06.019Z,Player173,Triager,-0.183399571523751,0,0,81,29,14,9.74999,-210.44983,205,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
280,2020-06-10T19:09:06.531Z,Player173,Triager,0.14613278097886,0,-0.464211729280294,81,29,12,13.649989,-139.79987,LH3,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
281,2020-06-10T19:09:07.045Z,Player173,Triager,0.540636029443249,0,-0.110375010310065,83,29,11,15.7499895,-100.049835,LH3,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
282,2020-06-10T19:09:07.554Z,Player173,Triager,0.55891480641003,0,0.039507388643045,86,29,11,14.24999,-84.2999,LH4,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
283,2020-06-10T19:09:08.063Z,Player173,Triager,0.525671591822629,0,0.187060490814076,89,29,12,15.449988,-63.74991,LH4,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
284,2020-06-10T19:09:08.573Z,Player173,Triager,0.295377650138107,0,-0.135909724829389,91,29,12,16.949986,-359.24994,LH4,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
285,2020-06-10T19:09:09.083Z,Player173,Triager,-0.280052378843266,0,0.187026373261119,90,29,12,13.649987,-0.5999756,LH4,0,None,None,None,None,None,None,0,0,0,"(0, 0, 0)","(0, 0, 0)","(0, 0, 0)",False,False,False,False,False,False,None,None,None,False,None
286,2020-06-10T19:09:09.592Z,Player173,Triager,-0.114785536799445,0,0.402382293096395,90,29,13,12.599986,-18.75,207,3,9,10,11,Green,Green,Gold,5,3.16227766016838,7.28010988928052,"(86.0, 29.0, 16.0)","(93.0, 29.0, 14.0)","(92.0, 29.0, 20.0)",False,True,True,False,True,False,10,Green,None,False,None
287,2020-06-10T19:09:10.101Z,Player173,Triager,0.386643023387933,0,0,91,29,14,12.299987,-38.399963,207,3,9,10,11,Green,Green,Gold,5.3851648071345,2,6.08276253029822,"(86.0, 29.0, 16.0)","(93.0, 29.0, 14.0)","(92.0, 29.0, 20.0)",False,True,True,False,True,False,10,Green,None,False,None
288,2020-06-10T19:09:10.508Z,Player173,Triager,0.018383032961538,0.419999986886978,0.223536982041253,91,29,15,15.449987,-7.6499634,207,3,9,10,11,Green,Green,Gold,5.09901951359278,2.23606797749979,5.09901951359278,"(86.0, 29.0, 16.0)","(93.0, 29.0, 14.0)","(92.0, 29.0, 20.0)",False,False,True,False,False,False,None,None,None,False,None
289,2020-06-10T19:09:11.016Z,Player173,Triager,0.039909850480854,0,0.410078806978333,91,30,16,15.599987,-6.8999634,207,3,9,10,11,Green,Green,Gold,5,2.82842712474619,4.12310562561766,"(86.0, 29.0, 16.0)","(93.0, 29.0, 14.0)","(92.0, 29.0, 20.0)",False,False,True,False,False,True,11,Gold,None,False,None
290,2020-06-10T19:09:11.525Z,Player173,Triager,0.096111646325426,0,0.420692137591374,92,30,18,38.699986,-13.799957,207,3,9,10,11,Green,Green,Gold,6.32455532033676,4.12310562561766,2,"(86.0, 29.0, 16.0)","(93.0, 29.0, 14.0)","(92.0, 29.0, 20.0)",False,False,True,False,False,True,11,Gold,11,True,SUCCESSFUL
291,2020-06-10T19:09:12.034Z,Player173,Triager,0,0,0,92,30,19,50.099987,-9.000061,207,3,9,10,11,Green,Green,Gold,6.70820393249937,5.09901951359278,1,"(86.0, 29.0, 16.0)","(93.0, 29.0, 14.0)","(92.0, 29.0, 20.0)",False,False,True,False,False,True,11,Gold,11,True,SUCCESSFUL
292,2020-06-10T19:09:12.544Z,Player173,Triager,0,0,0,92,30,19,48.89999,-8.700073,207,3,9,10,11,Green,Green,Gold,6.70820393249937,5.09901951359278,1,"(86.0, 29.0, 16.0)","(93.0, 29.0, 14.0)","(92.0, 29.0, 20.0)",False,False,True,False,False,True,11,Gold,11,True,SUCCESSFUL
293,2020-06-10T19:09:13.053Z,Player173,Triager,0,0,0,92,30,19,48.89999,-8.700073,207,3,9,10,11,Green,Green,Gold,6.70820393249937,5.09901951359278,1,"(86.0, 29.0, 16.0)","(93.0, 29.0, 14.0)","(92.0, 29.0, 20.0)",False,False,True,False,False,True,11,Gold,11,True,SUCCESSFUL
294,2020-06-10T19:09:13.561Z,Player173,Triager,0,0,0,92,30,19,48.89999,-8.700073,207,3,9,10,11,Green,Green,Gold,6.70820393249937,5.09901951359278,1,"(86.0, 29.0, 16.0)","(93.0, 29.0, 14.0)","(92.0, 29.0, 20.0)",False,False,True,False,False,True,11,Gold,11,True,SUCCESSFUL
